streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Van-Gogh-Straße	Vincent van Gogh	männlich	Maler	Point(13.8618 51.01641)	01326
Van-Gogh-Straße	Vincent van Gogh	männlich	Druckgrafiker	Point(13.8618 51.01641)	01326
Van-Gogh-Straße	Vincent van Gogh	männlich	Zeichner	Point(13.8618 51.01641)	01326
Schumannstraße	Robert Schumann	männlich	Schriftsteller	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Komponist	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Dirigent	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Pianist	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Musikkritiker	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Musikwissenschaftler	Point(13.765805 51.04488)	01307
Schumannstraße	Robert Schumann	männlich	Musikpädagoge	Point(13.765805 51.04488)	01307
Schillerstraße	Friedrich Schiller	männlich	Schriftsteller	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Schriftsteller	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Schriftsteller	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Arzt	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Arzt	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Arzt	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Dichter	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Dichter	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Dichter	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Bibliothekar	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Bibliothekar	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Bibliothekar	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Historiker	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Historiker	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Historiker	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Dramatiker	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Dramatiker	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Dramatiker	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Übersetzer	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Übersetzer	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Übersetzer	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Dichterarzt	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Dichterarzt	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Dichterarzt	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Hochschullehrer	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Hochschullehrer	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Hochschullehrer	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Journalist	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Journalist	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Journalist	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Militärarzt	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Militärarzt	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Militärarzt	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Philosoph	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Philosoph	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Philosoph	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Romancier	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Romancier	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Romancier	Point(13.847825 51.128046)	01465
Schillerstraße	Friedrich Schiller	männlich	Ästhetiker	Point(13.812772 51.060006)	01326
Schillerstraße (Gohlis)	Friedrich Schiller	männlich	Ästhetiker	Point(13.635204 51.089816)	01156
Schillerstraße (Langebrück)	Friedrich Schiller	männlich	Ästhetiker	Point(13.847825 51.128046)	01465
Schopenhauerstraße	Arthur Schopenhauer	männlich	Schriftsteller	Point(13.70635 51.02461)	01187
Schopenhauerstraße	Arthur Schopenhauer	männlich	Übersetzer	Point(13.70635 51.02461)	01187
Schopenhauerstraße	Arthur Schopenhauer	männlich	Hochschullehrer	Point(13.70635 51.02461)	01187
Schopenhauerstraße	Arthur Schopenhauer	männlich	Philosoph	Point(13.70635 51.02461)	01187
Schopenhauerstraße	Arthur Schopenhauer	männlich	Musikwissenschaftler	Point(13.70635 51.02461)	01187
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Drehbuchautor	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Schriftsteller	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Dichter	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Dramatiker	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Liedtexter	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Romancier	Point(13.834 51.12362)	01465
Gerhart-Hauptmann-Straße (Langebrück)	Gerhart Hauptmann	männlich	Autobiograf	Point(13.834 51.12362)	01465
Victor-Klemperer-Straße	Victor Klemperer	männlich	Schriftsteller	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Politiker	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Hochschullehrer	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Journalist	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Romanist	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Q11333691	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Autobiograf	Point(13.733081 51.021001)	01217
Victor-Klemperer-Straße	Victor Klemperer	männlich	Tagebuchschreiber	Point(13.733081 51.021001)	01217
Siemensstraße	Werner von Siemens	männlich	Ingenieur	Point(13.82919 51.00377)	01257
Siemensstraße	Werner von Siemens	männlich	Politiker	Point(13.82919 51.00377)	01257
Siemensstraße	Werner von Siemens	männlich	Unternehmer	Point(13.82919 51.00377)	01257
Siemensstraße	Werner von Siemens	männlich	Militäringenieur	Point(13.82919 51.00377)	01257
Siemensstraße	Werner von Siemens	männlich	Erfinder	Point(13.82919 51.00377)	01257
Siemensstraße	Werner von Siemens	männlich	Eisenbahningenieur	Point(13.82919 51.00377)	01257
Wernerplatz	Abraham Gottlob Werner	männlich	Geologe	Point(13.705141 51.046252)	01159
Wernerplatz	Abraham Gottlob Werner	männlich	Hochschullehrer	Point(13.705141 51.046252)	01159
Wernerplatz	Abraham Gottlob Werner	männlich	Mineraloge	Point(13.705141 51.046252)	01159
August-Bebel-Straße	August Bebel	männlich	Schriftsteller	Point(13.818655 51.128101)	01465
August-Bebel-Straße	August Bebel	männlich	Politiker	Point(13.818655 51.128101)	01465
August-Bebel-Straße	August Bebel	männlich	Drechsler	Point(13.818655 51.128101)	01465
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Schriftsteller	Point(13.703999 51.027815)	01187
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Übersetzer	Point(13.703999 51.027815)	01187
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Pädagoge	Point(13.703999 51.027815)	01187
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Theologe	Point(13.703999 51.027815)	01187
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Hochschullehrer	Point(13.703999 51.027815)	01187
Schleiermacherstraße	Friedrich Schleiermacher	männlich	Philosoph	Point(13.703999 51.027815)	01187
Theodor-Fontane-Straße	Theodor Fontane	männlich	Schriftsteller	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Dichter	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Apotheker	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Kriegsreporter	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Historiker	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Übersetzer	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Journalist	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Kritiker	Point(13.787375 51.121795)	01109
Theodor-Fontane-Straße	Theodor Fontane	männlich	Romancier	Point(13.787375 51.121795)	01109
Körnerplatz	Christian Gottfried Körner	männlich	Schriftsteller	Point(13.81457 51.05417)	01326
Körnerplatz	Christian Gottfried Körner	männlich	Komponist	Point(13.81457 51.05417)	01326
Körnerplatz	Christian Gottfried Körner	männlich	Jurist	Point(13.81457 51.05417)	01326
Körnerplatz	Christian Gottfried Körner	männlich	Biograf	Point(13.81457 51.05417)	01326
Körnerplatz	Christian Gottfried Körner	männlich	Essayist	Point(13.81457 51.05417)	01326
Tzschimmerstraße	Gabriel Tzschimmer	männlich	Politiker	Point(13.79566 51.04693)	01309
Behrischstraße	Burkhard Leberecht Behrisch	männlich	Bürgermeister	Point(13.80334 51.04383)	01277
Behrischstraße	Burkhard Leberecht Behrisch	männlich	Jurist	Point(13.80334 51.04383)	01277
Behrischstraße	Burkhard Leberecht Behrisch	männlich	Gutsherr	Point(13.80334 51.04383)	01277
Junghansstraße	Eugen Ferdinand Junghans	männlich	Apotheker	Point(13.79306 51.0378)	01277
Albrechtshöhe	Albrecht der Beherzte	männlich	Politiker	Point(13.62529 51.08051)	01156
Nagelstraße	August Nagel	männlich	Landvermesser	Point(13.818114 51.02896)	01279
Hanns-Rothbarth-Straße	Hanns Rothbarth	männlich	Politiker	Point(13.812983 51.022212)	01237
Bellingrathstraße	Ewald Bellingrath	männlich	Ingenieur	Point(13.824523 51.033144)	01279
Friedrich-Bouché-Weg	Friedrich Bouché	männlich	Gärtner	Point(13.7662 51.03989)	01219
Theodor-Friedrich-Weg	Theodor Friedrich	männlich	Architekt	Point(13.822415 51.033153)	01279
Lewickistraße	Leonidas Lewicki	männlich	Hochschullehrer	Point(13.820299 51.029603)	01279
Lewickistraße	Leonidas Lewicki	männlich	Maschinenbauingenieur	Point(13.820299 51.029603)	01279
Rittershausstraße	Trajan Rittershaus	männlich	Ingenieur	Point(13.82033 51.033406)	01279
Rittershausstraße	Trajan Rittershaus	männlich	Hochschullehrer	Point(13.82033 51.033406)	01279
Albert-Fromme-Weg	Albert Fromme	männlich	Arzt	Point(13.75149 51.08247)	01099
Albert-Fromme-Weg	Albert Fromme	männlich	Chirurg	Point(13.75149 51.08247)	01099
Albert-Fromme-Weg	Albert Fromme	männlich	Hochschullehrer	Point(13.75149 51.08247)	01099
Bockemühlstraße	Alfred Bockemühl	männlich	Ingenieur	Point(13.819343 51.03427)	01279
Bockemühlstraße	Alfred Bockemühl	männlich	Hochschullehrer	Point(13.819343 51.03427)	01279
Albert-Richter-Straße	Albert Richter	männlich	Maler	Point(13.838606 51.122108)	01465
Alfred-Schmieder-Straße	Alfred Schmieder	männlich	Politiker	Point(13.6934 51.0324)	01159
Alfred-Thiele-Straße	Alfred Thiele	männlich	Politiker	Point(13.687497 51.032032)	01159
Beilstraße	Eva Rosine Beil	weiblich	Stifter	Point(13.779899 51.03247)	01277
Herbert-Collum-Straße	Herbert Collum	männlich	Komponist	Point(13.79396 50.98972)	01239
Herbert-Collum-Straße	Herbert Collum	männlich	Hochschullehrer	Point(13.79396 50.98972)	01239
Max-Liebermann-Straße	Max Liebermann	männlich	Sammler	Point(13.74227 51.0297)	01217
Max-Liebermann-Straße	Max Liebermann	männlich	Radierer	Point(13.74227 51.0297)	01217
Max-Liebermann-Straße	Max Liebermann	männlich	Druckgrafiker	Point(13.74227 51.0297)	01217
Max-Liebermann-Straße	Max Liebermann	männlich	Bauzeichner	Point(13.74227 51.0297)	01217
Max-Liebermann-Straße	Max Liebermann	männlich	Zeichner	Point(13.74227 51.0297)	01217
Max-Liebermann-Straße	Max Liebermann	männlich	Lithograf	Point(13.74227 51.0297)	01217
Königsufer	Albert von Sachsen	männlich	Politiker	Point(13.74451 51.05632)	01097
Maria-Reiche-Straße	Maria Reiche	weiblich	Mathematiker	Point(13.784624 51.125406)	01109
Maria-Reiche-Straße	Maria Reiche	weiblich	Archäologe	Point(13.784624 51.125406)	01109
Maria-Reiche-Straße	Maria Reiche	weiblich	Sprachlehrer	Point(13.784624 51.125406)	01109
Kügelgenweg	Wilhelm von Kügelgen	männlich	Schriftsteller	Point(13.806491 51.155647)	01108
Kügelgenweg	Wilhelm von Kügelgen	männlich	Maler	Point(13.806491 51.155647)	01108
Kügelgenweg	Wilhelm von Kügelgen	männlich	Schachspieler	Point(13.806491 51.155647)	01108
Erna-Berger-Straße (Cossebaude)	Erna Berger	weiblich	Schauspieler	Point(13.62462 51.08865)	01156
Erna-Berger-Straße (Cossebaude)	Erna Berger	weiblich	Hochschullehrer	Point(13.62462 51.08865)	01156
Erna-Berger-Straße (Cossebaude)	Erna Berger	weiblich	Opernsänger	Point(13.62462 51.08865)	01156
Lochnerstraße	Stefan Lochner	männlich	Buchmaler	Point(13.808683 50.989417)	01257
Lochnerstraße	Stefan Lochner	männlich	Maler	Point(13.808683 50.989417)	01257
Kügelgenstraße	Gerhard von Kügelgen	männlich	Maler	Point(13.823564 51.047808)	01326
Kügelgenstraße	Gerhard von Kügelgen	männlich	Hochschullehrer	Point(13.823564 51.047808)	01326
Nicodéstraße	Jean Louis Nicodé	männlich	Komponist	Point(13.834772 51.123897)	01465
Nicodéstraße	Jean Louis Nicodé	männlich	Dirigent	Point(13.834772 51.123897)	01465
Nicodéstraße	Jean Louis Nicodé	männlich	Pianist	Point(13.834772 51.123897)	01465
Mathias-Oeder-Straße	Matthias Oeder	männlich	Landvermesser	Point(13.78867 51.0719)	01099
Mathias-Oeder-Straße	Matthias Oeder	männlich	Kartograf	Point(13.78867 51.0719)	01099
Mathias-Oeder-Straße	Matthias Oeder	männlich	Markscheider	Point(13.78867 51.0719)	01099
Manfred-Streubel-Weg	Manfred Streubel	männlich	Schriftsteller	Point(13.64955 51.089184)	01156
Mary-Krebs-Straße	Mary Krebs-Brenning	weiblich	Pianist	Point(13.762764 51.028056)	01219
Meschwitzstraße	Friedrich Wilhelm Meschwitz	männlich	Förster	Point(13.766304 51.084114)	01099
Michaelisstraße	Johann Gottlieb Michaelis	männlich	Augenoptiker	Point(13.80081 50.99414)	01257
Ludwig-Ermold-Straße	Ludwig Ermold	männlich	Sänger	Point(13.74402 51.02949)	01217
Max-Kosler-Straße	Max Kosler	männlich	Lehrer	Point(13.88139 51.06265)	01328
Max-Kosler-Straße	Max Kosler	männlich	Politiker	Point(13.88139 51.06265)	01328
Max-Kosler-Straße	Max Kosler	männlich	Pädagoge	Point(13.88139 51.06265)	01328
Ottostraße	Otto	männlich	Herrscher	Point(13.740875 51.070631)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Drehbuchautor	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Schriftsteller	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Dichter	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Maler	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Dichterjurist	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Romancier	Point(13.739759 51.07382)	01097
Fritz-Reuter-Straße	Fritz Reuter	männlich	Zeichner	Point(13.739759 51.07382)	01097
Conradstraße	Konrad I.	männlich	Herrscher	Point(13.740902 51.071708)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	Politiker	Point(13.74379 51.073839)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	Minister	Point(13.74379 51.073839)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	Jurist	Point(13.74379 51.073839)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	leitender Beamter	Point(13.74379 51.073839)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	Pädagoge	Point(13.74379 51.073839)	01097
Gutschmidstraße	Christian Gotthelf von Gutschmid	männlich	Theologe	Point(13.74379 51.073839)	01097
Fritz-Hoffmann-Straße	Fritz Hoffmann	männlich	Politiker	Point(13.7401 51.069162)	01097
Johann-Meyer-Straße	Johann Meyer	männlich	Unternehmer	Point(13.745289 51.074789)	01097
Johann-Meyer-Straße	Johann Meyer	männlich	Mäzen	Point(13.745289 51.074789)	01097
Wilhelm-Müller-Straße	Wilhelm Müller	männlich	Schriftsteller	Point(13.66916 51.06069)	01157
Wilhelm-Müller-Straße	Wilhelm Müller	männlich	Komponist	Point(13.66916 51.06069)	01157
Wilhelm-Müller-Straße	Wilhelm Müller	männlich	Militär	Point(13.66916 51.06069)	01157
Wilhelm-Müller-Straße	Wilhelm Müller	männlich	Dichter	Point(13.66916 51.06069)	01157
Wilhelm-Müller-Straße	Wilhelm Müller	männlich	Übersetzer	Point(13.66916 51.06069)	01157
Herweghstraße	Georg Herwegh	männlich	Schriftsteller	Point(13.66987 51.06103)	01157
Herweghstraße	Georg Herwegh	männlich	Dichter	Point(13.66987 51.06103)	01157
Herweghstraße	Georg Herwegh	männlich	Übersetzer	Point(13.66987 51.06103)	01157
Siegmund-Loewe-Straße	Siegmund Loewe	männlich	Unternehmer	Point(13.9007 51.06457)	01328
Schönbergstraße	Gotthelf Friedrich von Schönberg (1631–1708)	männlich	Jurist	Point(13.78549 51.00158)	01239
Stürenburgstraße	Heinrich Stürenburg	männlich	Autor	Point(13.80461 51.06306)	01326
Stürenburgstraße	Heinrich Stürenburg	männlich	Hochschullehrer	Point(13.80461 51.06306)	01326
Stürenburgstraße	Heinrich Stürenburg	männlich	Klassischer Philologe	Point(13.80461 51.06306)	01326
Stürenburgstraße	Heinrich Stürenburg	männlich	Turner	Point(13.80461 51.06306)	01326
Lehmannstraße	Johann Georg Lehmann	männlich	Landvermesser	Point(13.78687 51.01737)	01237
Lehmannstraße	Johann Georg Lehmann	männlich	Kartograf	Point(13.78687 51.01737)	01237
Schevenstraße	Katharina Scheven	weiblich	Politiker	Point(13.80772 51.06109)	01326
Schevenstraße	Katharina Scheven	weiblich	Herausgeber	Point(13.80772 51.06109)	01326
Louise-Seidler-Straße	Louise Seidler	weiblich	Maler	Point(13.75162 51.0208)	01217
Max-Schwarze-Straße	Max Schwarze	männlich	Schriftsteller	Point(13.79869 50.991)	01257
Oskar-Mai-Straße	Oskar Mai	männlich	Politiker	Point(13.68093 51.03801)	01159
Heymelstraße	Adolph Heymel	männlich	Konsul	Point(13.80654 51.06236)	01326
Heymelstraße	Adolph Heymel	männlich	Kaufmann	Point(13.80654 51.06236)	01326
Judeichstraße	Helene Judeich	weiblich	Schriftsteller	Point(13.78469 51.06792)	01099
Judeichstraße	Helene Judeich	weiblich	Science-Fiction-Schriftsteller	Point(13.78469 51.06792)	01099
Wunderlichstraße	Arthur Bruno Wunderlich	männlich	Kaufmann	Point(13.80528 51.06446)	01326
Wunderlichstraße	Arthur Bruno Wunderlich	männlich	Generalkonsul	Point(13.80528 51.06446)	01326
Williamstraße	William Fichtner	männlich	Baumeister	Point(13.6864 51.04211)	01159
Pestalozziplatz	Johann Heinrich Pestalozzi	männlich	Pädagoge	Point(13.733081 51.078859)	01127
Jacobistraße	Johann Georg Ferdinand Jacobi	männlich	Schriftsteller	Point(13.79506 51.04791)	01309
Jacobistraße	Johann Georg Ferdinand Jacobi	männlich	Jurist	Point(13.79506 51.04791)	01309
Bergmannstraße	Ehregott Friedrich Bergmann	männlich	Bürgermeister	Point(13.789572 51.045027)	01309
Tannenstraße	Lothar von Hausen	männlich	Militär	Point(13.754028 51.073549)	01097
